scene_id,disaster,origin,split,is_fire,indexed_files,existing_files,complete_on_disk,one_split_only,image_label_roles_present
hurricane-harvey_00000305,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000306,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000308,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000310,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000311,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000314,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000321,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000322,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000324,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000326,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000328,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000331,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000334,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000339,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000340,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000341,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000342,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000343,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000349,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000350,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000352,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000353,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000355,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000359,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000360,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000362,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000363,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000364,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000368,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000370,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000371,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000372,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000376,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000377,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000378,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000383,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000385,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000386,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000390,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000394,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000395,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000399,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000401,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000403,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000404,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000405,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000407,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000409,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000414,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000415,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000416,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000417,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000420,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000421,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000424,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000428,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000441,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000445,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000447,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000449,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000450,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000453,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000456,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000457,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000458,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000459,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000460,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000464,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000465,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000466,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000468,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000475,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000476,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000479,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000483,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000485,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000487,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000490,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000497,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000498,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000503,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000504,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000510,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000513,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-harvey_00000516,hurricane-harvey,test,test_id,False,7,7,True,True,True
hurricane-harvey_00000518,hurricane-harvey,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000010,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000011,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000012,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000015,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000018,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000019,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000020,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000022,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000024,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000025,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000026,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000027,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000028,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000029,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000032,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000033,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000036,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000037,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000038,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000042,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000046,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000047,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000055,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000057,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000058,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000059,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000061,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000068,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000073,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000074,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000076,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000081,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000087,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000088,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000091,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000096,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000098,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000101,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000105,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000106,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000107,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000108,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000109,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000111,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000112,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000113,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000114,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000115,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000117,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000118,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000121,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000122,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000123,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000124,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000127,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000131,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000135,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000138,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000141,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000142,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000144,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000146,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000147,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000148,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000150,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000151,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000157,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000160,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000161,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000163,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000165,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000177,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000183,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000184,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000189,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000191,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000194,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000196,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000199,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000201,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000203,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000210,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000214,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000216,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000217,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000218,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000220,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000224,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000225,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000227,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000229,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000230,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000235,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000236,hurricane-matthew,test,test_id,False,7,7,True,True,True
hurricane-matthew_00000240,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000246,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000247,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000253,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000254,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000255,hurricane-matthew,hold,test_id,False,7,7,True,True,True
hurricane-matthew_00000257,hurricane-matthew,test,test_id,False,7,7,True,True,True
